raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId,status,is_dnf,driver_recent_form,constructor_recent_form,driver_circuit_form,constructor_circuit_form,driver_dnf_rate,qualifying_position,driver_recent_qualifying_form
806,1954,14,643,105,10,15,22,Suspension,1,11.450000000000003,9.350000000000001,6.0,14.107142857142858,0.6666666666666666,,11.195826186392225
806,1954,14,577,105,14,16,7,Transmission,1,12.794050599798199,10.55,7.0,14.137931034482758,0.5,,11.195826186392225
806,1954,14,498,6,5,17,6,Gearbox,1,9.35,9.45,2.0,10.4375,0.3181818181818182,,11.195826186392225
806,1954,14,626,6,15,18,5,Engine,1,11.400000000000002,5.2,16.666666666666668,10.636363636363637,0.5263157894736842,,11.195826186392225
806,1954,14,645,128,17,19,7,Transmission,1,12.794050599798199,15.95,12.794050599798199,11.285714285714286,1.0,,11.195826186392225
806,1954,14,554,128,12,20,5,Engine,1,10.7,14.250000000000002,18.0,12.25,0.6111111111111112,,11.195826186392225
806,1954,14,694,105,21,21,81,Did not qualify,1,12.794050599798199,11.799999999999999,12.794050599798199,14.2,0.0,,11.195826186392225
806,1954,14,498,6,13,3,12,+2 Laps,0,8.850000000000001,7.75,7.0,10.852941176470589,0.34782608695652173,,11.195826186392225
807,1954,67,578,6,3,1,1,Finished,0,6.6499999999999995,9.65,12.794050599798199,7.75,0.2857142857142857,,11.195826186392225
807,1954,67,577,105,7,2,1,Finished,0,12.794050599798199,13.6,12.794050599798199,16.333333333333332,0.6666666666666666,,11.195826186392225
807,1954,67,579,131,2,3,11,+1 Lap,0,1.75,5.4,1.0,12.794050599798199,0.3125,,11.195826186392225
807,1954,67,643,105,11,4,11,+1 Lap,0,10.5,13.649999999999999,12.794050599798199,12.75,0.7,,11.195826186392225
807,1954,67,648,131,12,5,14,+4 Laps,0,5.45,6.15,12.794050599798199,3.0,0.4,,11.195826186392225
807,1954,67,580,105,13,6,14,+4 Laps,0,12.794050599798199,13.75,10.0,11.0,0.0,,11.195826186392225
807,1954,67,627,105,20,7,16,+6 Laps,0,14.750000000000002,12.950000000000001,7.0,10.166666666666666,0.3333333333333333,,11.195826186392225
807,1954,67,663,105,14,8,16,+6 Laps,0,15.9,10.799999999999999,12.794050599798199,9.714285714285714,0.5384615384615384,,11.195826186392225
807,1954,67,669,105,15,9,55,+12 Laps,0,8.0,4.2,19.0,9.5,0.5,,11.195826186392225
807,1954,67,644,105,10,10,23,Brakes,1,10.450000000000001,5.8500000000000005,12.794050599798199,9.444444444444445,0.16666666666666666,,11.195826186392225
807,1954,67,640,105,21,11,5,Engine,1,13.300000000000002,7.250000000000001,6.0,9.5,0.47619047619047616,,11.195826186392225
807,1954,67,478,131,9,12,98,Injection,1,10.05,4.3,12.794050599798199,4.0,0.4,,11.195826186392225
807,1954,67,427,6,8,13,6,Gearbox,1,6.4,12.15,15.0,6.4,0.5769230769230769,,11.195826186392225
807,1954,67,650,128,16,14,5,Engine,1,12.794050599798199,14.8,12.794050599798199,12.794050599798199,1.0,,11.195826186392225
807,1954,67,501,105,4,15,7,Transmission,1,9.350000000000001,8.25,12.794050599798199,9.636363636363637,0.55,,11.195826186392225
807,1954,67,475,105,6,16,94,Oil pump,1,10.350000000000001,9.55,12.794050599798199,10.083333333333334,0.6,,11.195826186392225
807,1954,67,554,128,18,17,23,Brakes,1,11.9,14.15,12.794050599798199,14.0,0.631578947368421,,11.195826186392225
807,1954,67,680,6,19,18,5,Engine,1,12.700000000000001,13.15,12.794050599798199,7.5,0.5,,11.195826186392225
807,1954,67,647,132,1,19,8,Clutch,1,18.95,12.794050599798199,4.0,12.794050599798199,0.3333333333333333,,11.195826186392225
807,1954,67,633,132,5,20,23,Brakes,1,9.1,12.794050599798199,11.0,19.0,0.4,,11.195826186392225
807,1954,67,626,6,17,21,5,Engine,1,12.8,11.200000000000001,9.0,9.0,0.55,,11.195826186392225
807,1954,67,581,118,0,22,3,Accident,1,16.15,12.794050599798199,12.794050599798199,12.794050599798199,0.6363636363636364,,11.195826186392225
807,1954,67,638,105,21,11,5,Engine,1,12.794050599798199,10.85,12.794050599798199,10.538461538461538,0.0,,11.195826186392225
792,1955,25,579,131,3,1,1,Finished,0,2.4000000000000004,7.25,6.0,12.794050599798199,0.30303030303030304,,11.195826186392225
792,1955,25,498,6,1,2,1,Finished,0,3.2,7.300000000000001,3.0,6.5,0.3333333333333333,,11.195826186392225
792,1955,25,642,6,5,3,12,+2 Laps,0,2.2,8.649999999999999,7.5,6.090909090909091,0.3125,,11.195826186392225
792,1955,25,478,131,10,4,12,+2 Laps,0,11.400000000000002,8.4,12.794050599798199,1.0,0.5,,11.195826186392225
792,1955,25,643,105,16,5,15,+5 Laps,0,9.4,11.7,13.0,9.846153846153847,0.6363636363636364,,11.195826186392225
792,1955,25,501,105,7,6,18,+8 Laps,0,11.95,12.15,6.5,9.5,0.5714285714285714,,11.195826186392225
792,1955,25,577,105,18,7,53,+13 Laps,0,12.794050599798199,12.75,17.0,9.266666666666667,0.5,,11.195826186392225
792,1955,25,644,105,19,8,5,Engine,1,12.700000000000001,11.2,12.794050599798199,9.125,0.2857142857142857,,11.195826186392225
792,1955,25,645,105,20,9,32,Fuel pressure,1,12.794050599798199,8.05,12.794050599798199,9.058823529411764,1.0,,11.195826186392225
792,1955,25,646,128,17,10,7,Transmission,1,12.794050599798199,13.25,12.794050599798199,9.125,0.0,,11.195826186392225
792,1955,25,427,6,14,11,5,Engine,1,6.05,13.35,5.5,5.833333333333333,0.5925925925925926,,11.195826186392225
792,1955,25,608,132,12,12,3,Accident,1,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
792,1955,25,475,131,8,13,69,Fuel system,1,15.7,4.75,12.794050599798199,2.5,0.625,,11.195826186392225
792,1955,25,623,105,21,14,60,Out of fuel,1,12.794050599798199,6.25,12.794050599798199,9.055555555555555,0.0,,11.195826186392225
792,1955,25,647,132,2,15,3,Accident,1,20.65,12.794050599798199,1.0,12.0,0.35294117647058826,,11.195826186392225
792,1955,25,625,128,15,16,7,Transmission,1,12.794050599798199,17.400000000000002,5.0,9.222222222222221,0.75,,11.195826186392225
792,1955,25,554,105,4,17,3,Accident,1,15.649999999999999,7.650000000000001,8.0,9.31578947368421,0.65,,11.195826186392225
792,1955,25,648,131,6,18,3,Accident,1,7.050000000000001,6.8500000000000005,12.794050599798199,6.0,0.3333333333333333,,11.195826186392225
792,1955,25,633,132,11,19,95,Fuel leak,1,13.850000000000001,12.794050599798199,2.0,13.5,0.4230769230769231,,11.195826186392225
792,1955,25,649,128,9,20,3,Accident,1,12.794050599798199,16.650000000000002,15.0,9.9,1.0,,11.195826186392225
792,1955,25,496,105,13,21,3,Accident,1,12.794050599798199,9.25,16.0,9.7,1.0,,11.195826186392225
792,1955,25,642,6,1,2,1,Finished,0,2.7,14.15,6.0,6.230769230769231,0.30303030303030304,,11.195826186392225
792,1955,25,427,6,1,2,1,Finished,0,6.85,10.649999999999999,7.333333333333333,5.928571428571429,0.6071428571428571,,11.195826186392225
792,1955,25,427,6,5,3,12,+2 Laps,0,8.5,3.6000000000000005,6.0,5.666666666666667,0.5862068965517241,,11.195826186392225
792,1955,25,620,6,5,3,12,+2 Laps,0,12.794050599798199,4.75,9.0,5.5,0.0,,11.195826186392225
792,1955,25,648,131,10,4,12,+2 Laps,0,8.25,8.75,18.0,9.0,0.42857142857142855,,11.195826186392225
792,1955,25,475,131,10,4,12,+2 Laps,0,15.250000000000002,5.55,13.0,8.0,0.6470588235294118,,11.195826186392225
792,1955,25,554,105,7,6,18,+8 Laps,0,14.149999999999999,11.35,11.0,10.238095238095237,0.6666666666666666,,11.195826186392225
792,1955,25,644,105,18,7,53,+13 Laps,0,6.3999999999999995,12.349999999999998,8.0,10.045454545454545,0.375,,11.195826186392225
792,1955,25,501,105,18,7,53,+13 Laps,0,10.450000000000001,14.3,6.333333333333333,9.91304347826087,0.5454545454545454,,11.195826186392225
792,1955,25,554,105,19,8,5,Engine,1,15.85,14.35,9.75,9.791666666666666,0.6363636363636364,,11.195826186392225
792,1955,25,577,105,19,8,5,Engine,1,10.35,12.450000000000001,12.0,9.72,0.4,,11.195826186392225
792,1955,25,501,105,20,9,32,Fuel pressure,1,9.35,6.8,6.5,9.653846153846153,0.5217391304347826,,11.195826186392225
792,1955,25,496,105,20,9,32,Fuel pressure,1,12.794050599798199,7.450000000000001,17.666666666666668,9.62962962962963,1.0,,11.195826186392225
792,1955,25,633,132,12,12,3,Accident,1,19.75,17.8,10.5,15.333333333333334,0.4444444444444444,,11.195826186392225
793,1955,6,427,6,9,1,1,Finished,0,7.4,5.8,16.0,8.5,0.5666666666666667,,11.195826186392225
793,1955,6,608,132,4,2,1,Finished,0,12.794050599798199,16.35,12.794050599798199,12.794050599798199,1.0,,11.195826186392225
793,1955,6,554,105,5,3,11,+1 Lap,0,16.2,7.800000000000002,12.794050599798199,12.0,0.6521739130434783,,11.195826186392225
793,1955,6,642,6,14,4,11,+1 Lap,0,3.0,2.15,11.0,7.0,0.29411764705882354,,11.195826186392225
793,1955,6,633,132,7,5,11,+1 Lap,0,18.15,12.8,8.0,2.0,0.4642857142857143,,11.195826186392225
793,1955,6,589,132,19,6,15,+5 Laps,0,16.45,13.25,3.0,3.5,0.5714285714285714,,11.195826186392225
793,1955,6,650,128,20,7,19,+9 Laps,0,12.794050599798199,14.950000000000001,12.794050599798199,12.794050599798199,1.0,,11.195826186392225
793,1955,6,641,6,15,8,111,+14 Laps,0,3.6000000000000005,2.5,12.794050599798199,6.5,0.3076923076923077,,11.195826186392225
793,1955,6,475,131,3,9,124,+19 Laps,0,11.8,8.35,12.794050599798199,12.794050599798199,0.6111111111111112,,11.195826186392225
793,1955,6,607,105,11,10,20,Spun off,1,12.794050599798199,7.75,12.794050599798199,10.714285714285714,0.0,,11.195826186392225
793,1955,6,647,132,2,11,3,Accident,1,20.05,12.000000000000002,2.0,4.333333333333333,0.37142857142857144,,11.195826186392225
793,1955,6,501,6,18,12,5,Engine,1,11.05,3.3,19.0,6.714285714285714,0.5416666666666666,,11.195826186392225
793,1955,6,643,105,6,13,7,Transmission,1,11.35,8.1,12.794050599798199,10.625,0.5833333333333334,,11.195826186392225
793,1955,6,625,128,16,14,7,Transmission,1,20.500000000000004,14.4,12.794050599798199,7.0,0.8,,11.195826186392225
793,1955,6,579,131,1,15,7,Transmission,1,1.2000000000000002,11.6,1.0,9.0,0.29411764705882354,,11.195826186392225
793,1955,6,626,128,13,16,6,Gearbox,1,19.500000000000004,13.1,14.0,10.5,0.5714285714285714,,11.195826186392225
793,1955,6,609,131,10,17,5,Engine,1,11.700000000000001,11.2,12.794050599798199,12.0,0.6666666666666666,,11.195826186392225
793,1955,6,578,118,12,18,37,Throttle,1,9.25,12.794050599798199,12.794050599798199,12.794050599798199,0.2727272727272727,,11.195826186392225
793,1955,6,627,105,17,19,95,Fuel leak,1,13.799999999999999,8.6,13.0,10.88888888888889,0.3225806451612903,,11.195826186392225
793,1955,6,577,105,8,20,7,Transmission,1,12.600000000000001,9.049999999999999,12.794050599798199,11.7,0.5,,11.195826186392225
793,1955,6,651,105,0,21,81,Did not qualify,1,20.9,9.55,12.794050599798199,12.454545454545455,0.6923076923076923,,11.195826186392225
793,1955,6,652,133,0,22,81,Did not qualify,1,12.794050599798199,19.849999999999998,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
793,1955,6,478,131,0,23,81,Did not qualify,1,8.950000000000001,7.15,12.794050599798199,13.666666666666666,0.42857142857142855,,11.195826186392225
793,1955,6,607,105,5,3,11,+1 Lap,0,12.794050599798199,14.2,10.0,13.166666666666666,1.0,,11.195826186392225
793,1955,6,632,6,15,8,111,+14 Laps,0,12.149999999999999,4.050000000000001,12.794050599798199,7.375,0.75,,11.195826186392225
793,1955,6,554,105,11,10,20,Spun off,1,13.050000000000002,15.35,3.0,12.384615384615385,0.625,,11.195826186392225
794,1955,19,628,113,14,1,1,Finished,0,12.794050599798199,20.700000000000003,20.0,15.358333333333333,0.6666666666666666,,11.195826186392225
794,1955,19,529,113,2,2,1,Finished,0,15.35,19.35,17.428571428571427,15.239669421487603,0.7142857142857143,,11.195826186392225
794,1955,19,653,113,10,3,1,Finished,0,15.4,18.25,14.8,15.131147540983607,0.4,,11.195826186392225
794,1955,19,512,114,33,4,1,Finished,0,12.794050599798199,8.399999999999999,25.0,12.76923076923077,1.0,,11.195826186392225
794,1955,19,654,113,7,5,1,Finished,0,12.794050599798199,16.85,12.75,15.032520325203253,0.25,,11.195826186392225
794,1955,19,612,113,8,6,1,Finished,0,19.4,12.550000000000002,21.125,14.951612903225806,0.75,,11.195826186392225
794,1955,19,538,113,16,7,1,Finished,0,12.794050599798199,2.45,12.794050599798199,14.88,0.0,,11.195826186392225
794,1955,19,597,113,19,8,1,Finished,0,12.794050599798199,3.6,21.0,14.817460317460318,1.0,,11.195826186392225
794,1955,19,556,113,17,9,1,Finished,0,12.794050599798199,4.85,19.0,14.763779527559056,0.6666666666666666,,11.195826186392225
794,1955,19,559,113,12,10,1,Finished,0,12.794050599798199,6.25,20.0,14.71875,0.6666666666666666,,11.195826186392225
794,1955,19,518,114,18,11,13,+3 Laps,0,9.95,7.3500000000000005,10.0,12.142857142857142,0.14285714285714285,,11.195826186392225
794,1955,19,563,113,25,12,14,+4 Laps,0,12.794050599798199,7.250000000000001,12.794050599798199,14.682170542635658,0.0,,11.195826186392225
794,1955,19,513,111,32,13,14,+4 Laps,0,12.794050599798199,12.794050599798199,15.0,22.5,0.3333333333333333,,11.195826186392225
794,1955,19,509,108,20,14,19,+9 Laps,0,9.6,12.794050599798199,16.0,12.794050599798199,0.5,,11.195826186392225
794,1955,19,528,109,21,15,7,Transmission,1,12.794050599798199,12.794050599798199,17.0,7.0,0.5,,11.195826186392225
794,1955,19,655,113,9,16,3,Accident,1,12.794050599798199,8.350000000000001,20.0,14.661538461538461,0.5,,11.195826186392225
794,1955,19,656,113,24,17,5,Engine,1,12.794050599798199,9.75,6.0,14.67175572519084,0.0,,11.195826186392225
794,1955,19,523,111,31,18,7,Transmission,1,12.794050599798199,12.794050599798199,12.794050599798199,19.333333333333332,0.0,,11.195826186392225
794,1955,19,611,113,6,19,7,Transmission,1,9.1,11.2,13.166666666666666,14.68939393939394,0.5,,11.195826186392225
794,1955,19,631,134,28,20,48,Fuel pump,1,12.794050599798199,22.1,12.794050599798199,22.142857142857142,0.0,,11.195826186392225
794,1955,19,593,113,27,21,121,Magneto,1,19.1,13.000000000000002,16.833333333333332,14.721804511278195,0.5,,11.195826186392225
794,1955,19,532,135,13,22,80,Ignition,1,12.794050599798199,12.794050599798199,12.794050599798199,20.0,0.0,,11.195826186392225
794,1955,19,561,113,23,23,5,Engine,1,12.794050599798199,15.350000000000001,12.794050599798199,14.76865671641791,0.0,,11.195826186392225
794,1955,19,525,114,11,24,48,Fuel pump,1,12.794050599798199,11.350000000000001,7.333333333333333,12.066666666666666,0.0,,11.195826186392225
794,1955,19,657,113,5,25,3,Accident,1,12.794050599798199,17.9,12.0,14.829629629629629,0.5,,11.195826186392225
794,1955,19,658,113,3,26,121,Magneto,1,8.8,19.5,7.2,14.904411764705882,0.2,,11.195826186392225
794,1955,19,558,113,22,27,3,Accident,1,12.794050599798199,21.400000000000002,12.794050599798199,14.985401459854014,0.0,,11.195826186392225
794,1955,19,449,114,30,28,3,Accident,1,12.794050599798199,12.299999999999999,22.0,12.8125,1.0,,11.195826186392225
794,1955,19,533,113,26,29,3,Accident,1,12.794050599798199,23.2,12.794050599798199,15.072463768115941,0.0,,11.195826186392225
794,1955,19,596,113,29,30,31,Retired,1,12.794050599798199,24.950000000000003,18.0,15.172661870503598,0.0,,11.195826186392225
794,1955,19,659,129,1,31,44,Oil leak,1,12.794050599798199,16.55,19.5,18.125,0.5,,11.195826186392225
794,1955,19,615,113,4,32,20,Spun off,1,20.5,26.450000000000003,16.4,15.278571428571428,0.6,,11.195826186392225
794,1955,19,592,136,15,33,5,Engine,1,12.794050599798199,12.794050599798199,12.0,17.0,0.0,,11.195826186392225
794,1955,19,555,113,2,2,1,Finished,0,12.794050599798199,27.7,11.5,15.397163120567376,0.25,,11.195826186392225
794,1955,19,519,113,7,5,1,Finished,0,12.794050599798199,25.95,33.0,15.30281690140845,1.0,,11.195826186392225
795,1955,13,579,131,2,1,1,Finished,0,2.7,10.1,7.6,12.794050599798199,0.3142857142857143,,11.195826186392225
795,1955,13,475,131,3,2,1,Finished,0,11.25,12.299999999999999,12.5,1.0,0.5789473684210527,,11.195826186392225
795,1955,13,642,6,4,3,1,Finished,0,3.85,4.6,5.8,7.095238095238095,0.2857142857142857,,11.195826186392225
795,1955,13,632,6,8,4,1,Finished,0,12.9,6.5,8.0,6.909090909090909,0.6666666666666666,,11.195826186392225
795,1955,13,643,105,13,5,11,+1 Lap,0,7.749999999999999,17.05,14.0,8.76923076923077,0.6153846153846154,,11.195826186392225
795,1955,13,427,6,10,6,11,+1 Lap,0,8.65,8.1,3.5,6.782608695652174,0.5483870967741935,,11.195826186392225
795,1955,13,577,105,7,7,12,+2 Laps,0,10.75,15.2,12.794050599798199,8.5,0.5714285714285714,,11.195826186392225
795,1955,13,607,105,11,8,13,+3 Laps,0,12.794050599798199,11.85,12.794050599798199,8.4,0.5,,11.195826186392225
795,1955,13,627,105,12,9,13,+3 Laps,0,17.799999999999997,5.95,8.75,8.375,0.34375,,11.195826186392225
795,1955,13,648,131,6,10,44,Oil leak,1,10.05,13.999999999999998,12.794050599798199,1.5,0.375,,11.195826186392225
795,1955,13,608,132,1,11,6,Gearbox,1,12.794050599798199,7.75,12.794050599798199,12.794050599798199,0.5,,11.195826186392225
795,1955,13,578,118,9,12,6,Gearbox,1,5.75,12.794050599798199,4.666666666666667,12.794050599798199,0.30434782608695654,,11.195826186392225
795,1955,13,554,105,5,13,20,Spun off,1,10.8,8.0,15.0,8.411764705882353,0.64,,11.195826186392225
795,1955,13,660,105,0,14,54,Withdrew,1,15.0,7.15,8.75,8.666666666666666,0.4782608695652174,,11.195826186392225
795,1955,13,641,6,0,15,54,Withdrew,1,4.25,8.250000000000002,14.5,6.75,0.2857142857142857,,11.195826186392225
795,1955,13,501,6,0,16,54,Withdrew,1,10.650000000000002,6.65,7.0,7.08,0.56,,11.195826186392225
795,1955,13,554,105,13,5,11,+1 Lap,0,7.15,8.85,14.5,8.947368421052632,0.6538461538461539,,11.195826186392225
796,1955,39,579,131,1,1,1,Finished,0,2.9,13.9,14.0,12.794050599798199,0.3055555555555556,,11.195826186392225
796,1955,39,475,131,2,2,1,Finished,0,11.35,10.850000000000001,10.0,1.0,0.55,,11.195826186392225
796,1955,39,577,105,4,3,1,Finished,0,6.45,9.3,12.794050599798199,10.444444444444445,0.5,,11.195826186392225
796,1955,39,643,105,7,4,11,+1 Lap,0,9.55,9.75,15.0,9.7,0.5714285714285714,,11.195826186392225
796,1955,39,608,6,9,5,13,+3 Laps,0,12.794050599798199,6.199999999999999,12.794050599798199,4.888888888888889,0.6666666666666666,,11.195826186392225
796,1955,39,554,105,6,6,13,+3 Laps,0,7.25,10.15,16.0,9.181818181818182,0.6296296296296297,,11.195826186392225
796,1955,39,578,6,5,7,15,+5 Laps,0,8.05,7.449999999999999,4.0,4.9,0.3333333333333333,,11.195826186392225
796,1955,39,624,128,14,8,18,+8 Laps,0,12.794050599798199,15.450000000000001,12.794050599798199,10.0,0.0,,11.195826186392225
796,1955,39,627,105,13,9,18,+8 Laps,0,9.05,8.3,7.0,8.916666666666666,0.3333333333333333,,11.195826186392225
796,1955,39,650,128,12,10,88,+10 Laps,0,12.794050599798199,14.25,12.794050599798199,9.714285714285714,0.6666666666666666,,11.195826186392225
796,1955,39,660,6,16,11,55,+12 Laps,0,15.250000000000002,9.75,13.0,5.090909090909091,0.5,,11.195826186392225
796,1955,39,427,6,8,12,6,Gearbox,1,6.050000000000001,12.549999999999999,6.0,5.583333333333333,0.53125,,11.195826186392225
796,1955,39,626,128,11,13,7,Transmission,1,14.249999999999998,10.500000000000002,5.0,9.75,0.5909090909090909,,11.195826186392225
796,1955,39,547,105,15,14,20,Spun off,1,12.794050599798199,4.8500000000000005,12.794050599798199,8.923076923076923,0.0,,11.195826186392225
796,1955,39,648,131,3,15,20,Spun off,1,10.950000000000001,2.7,12.794050599798199,1.5,0.4444444444444444,,11.195826186392225
796,1955,39,661,105,10,16,67,Wheel bearing,1,12.794050599798199,5.4,12.794050599798199,9.285714285714286,0.5,,11.195826186392225
797,1955,58,475,131,1,1,1,Finished,0,7.95,5.15,12.794050599798199,12.794050599798199,0.5238095238095238,,11.195826186392225
797,1955,58,579,131,2,2,1,Finished,0,3.9000000000000004,6.1499999999999995,12.794050599798199,1.0,0.2972972972972973,,11.195826186392225
797,1955,58,648,131,4,3,1,Finished,0,9.6,3.45,12.794050599798199,1.5,0.5,,11.195826186392225
797,1955,58,641,131,5,4,11,+1 Lap,0,6.55,5.2,12.794050599798199,2.0,0.3333333333333333,,11.195826186392225
797,1955,58,577,105,9,5,11,+1 Lap,0,8.8,7.450000000000001,12.794050599798199,12.794050599798199,0.4444444444444444,,11.195826186392225
797,1955,58,578,6,12,6,13,+3 Laps,0,5.65,11.0,12.794050599798199,12.794050599798199,0.32,,11.195826186392225
797,1955,58,662,128,23,7,19,+9 Laps,0,12.794050599798199,13.100000000000001,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
